GTIN,CATEGORY,SUBCATEGORY,BRAND,MANUFACTURER_PARENT
00025606199101,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Cedar Creek Popcorn,Noble Distributors
00077817107307,Salty Snacks,Pretzels,Bachman,UTZ Brands Inc
00078516000821,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00088103160166,Salty Snacks,Nuts/Seeds,Bergeron,Bergeron Pecan Shelling
00034952143468,Salty Snacks,Nuts/Seeds,Eileen,Eillien's Candies
00077034018462,Salty Snacks,Mixed,Kars,Kar Nut Products
00614156063538,Salty Snacks,Potato Chips,Uncle Rays,H. T. Hackney Company
00014156050101,Salty Snacks,Potato Chips,Uncle Rays,Nutricereales
00011161149019,Salty Snacks,Crackers,Shurfine,Topco Associates
00078516000623,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00073497123132,Salty Snacks,Other Salty Snacks,Hogs Heaven,Macs Old Plantation
00039759156102,Salty Snacks,Nuts/Seeds,Valero,Hot Stop Foods
00078516901753,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00078516701759,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00078516000128,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00078516000326,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00078516000227,Salty Snacks,Other Salty Snacks,Turkey Creek,Turkey Creek
00077449497302,Salty Snacks,Mixed,Mountain Country,Willmar Cookie Company
00077449495124,Salty Snacks,Nuts/Seeds,Mountain Country,Willmar Cookie Company
00034952556742,Salty Snacks,Nuts/Seeds,Eileen,Eillien's Candies
00077034086119,Salty Snacks,Mixed,Kars,Kar Nut Products
00077975028049,Salty Snacks,Potato Chips,Snyders Of Hanover,Campbell Soup Company
00077975088241,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975092071,Salty Snacks,Crackers,Snyders Of Hanover,Campbell Soup Company
00077975088760,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975088210,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975086162,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093818,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093825,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077034003345,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034011166,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034086140,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034086133,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034084917,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034016079,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034086126,Salty Snacks,Mixed,Kars,Kar Nut Products
00077072009002,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Hollnbachers,Delicious Popcorn
00077034012347,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034089506,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034084856,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034012033,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034084870,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034012040,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034084436,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034018653,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034084429,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034016055,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034089721,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034084399,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034018394,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034007480,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00026200238920,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200002361,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200464718,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200464664,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200002347,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200460727,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200238937,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200464640,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200461359,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200464626,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200464725,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200463728,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200238913,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200463780,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200465722,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200467726,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200462301,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00079200461720,Salty Snacks,Nuts/Seeds,David,Sun Mark Foods
00064144106269,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Crunch N Munch,Conagra Brands
00076150232493,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Act II,Conagra Brands
00070271003949,Salty Snacks,Pretzels,H K Anderson,Conagra Brands
00076150232233,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Act II,Conagra Brands
00076150232486,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Act II,Conagra Brands
00026200494609,Salty Snacks,Other Salty Snacks,Andy Capp Fries,Conagra Brands
00026200471815,Salty Snacks,Other Salty Snacks,Andy Capp Fries,Conagra Brands
00026200471808,Salty Snacks,Other Salty Snacks,Andy Capp Fries,Conagra Brands
00026200231857,Salty Snacks,Other Salty Snacks,Andy Capp Fries,Conagra Brands
00026200471358,Salty Snacks,Other Salty Snacks,Andy Capp Fries,Conagra Brands
00026200471587,Salty Snacks,Other Salty Snacks,Andy Capp Fries,Conagra Brands
00026200471594,Salty Snacks,Other Salty Snacks,Andy Capp Fries,Conagra Brands
00077449497111,Salty Snacks,Mixed,Mountain Country,Willmar Cookie Company
00077975093245,Salty Snacks,Crackers,Snyders Of Hanover,Campbell Soup Company
00077034086249,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034084412,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034018370,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034016727,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034016710,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034086294,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034012361,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034084474,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034086287,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034016703,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034018455,Salty Snacks,Mixed,Kars,Kar Nut Products
00077975088227,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093924,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975081099,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093221,Salty Snacks,Crackers,Snyders Of Hanover,Campbell Soup Company
00039759156263,Salty Snacks,Other Salty Snacks,Valero,Hot Stop Foods
00077975081105,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093115,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093938,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975025871,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093917,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093085,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975022313,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00077975093900,Salty Snacks,Pretzels,Snyders Of Hanover,Campbell Soup Company
00051500244227,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Jif,J.M. Smucker Co
00064144150502,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Jiffy Popcorn,Conagra Brands
00070271003635,Salty Snacks,Pretzels,H K Anderson,Conagra Brands
00064144106257,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Crunch N Munch,Conagra Brands
00026200772015,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00026200002354,Salty Snacks,Nuts/Seeds,David,Conagra Brands
00757528003180,Salty Snacks,Tortilla/Corn Chips,Barcel,Grupo Bimbo
00044000015602,Salty Snacks,Crackers,Ritz,Mondelēz International
00041419780879,Salty Snacks,Pretzels,Combos,Mars Incorporated
00040000490876,Candy,Chocolate Bars/Packs,Twix,null
00040000459842,Candy,Chocolate Bars/Packs,Dove,null
00040000004059,Candy,Chocolate Bars/Packs,Twix,null
00040000004356,Candy,Chocolate Bars/Packs,Twix,null
00070334003046,Salty Snacks,Nuts/Seeds,Fresh Pak,Lorenz Snack-World
00072965104215,Salty Snacks,Nuts/Seeds,Pnuttles,Adams & Brooks
00052679714757,Salty Snacks,Mixed,Fas Snacks,Lorenz Snack-World
00074323014990,Salty Snacks,Nuts/Seeds,Barcel,Grupo Bimbo
00074323096323,Salty Snacks,Tortilla/Corn Chips,Barcel,Grupo Bimbo
00074323031591,Salty Snacks,Tortilla/Corn Chips,Barcel,Grupo Bimbo
00074323078336,Salty Snacks,Tortilla/Corn Chips,Barcel,Grupo Bimbo
00074323027532,Salty Snacks,Tortilla/Corn Chips,Barcel,Grupo Bimbo
00757528002763,Salty Snacks,Tortilla/Corn Chips,Barcel,Grupo Bimbo
00052679791468,Salty Snacks,Nuts/Seeds,Fas Snacks,Lorenz Snack-World
00757528003111,Salty Snacks,Tortilla/Corn Chips,Barcel,Grupo Bimbo
00757528003753,Salty Snacks,Nuts/Seeds,Barcel,Grupo Bimbo
00015099020235,Salty Snacks,Tortilla/Corn Chips,Late July,Service Merchandise
00015099020198,Salty Snacks,Tortilla/Corn Chips,Late July,Service Merchandise
00015099020228,Salty Snacks,Tortilla/Corn Chips,Late July,Service Merchandise
00015099020211,Salty Snacks,Tortilla/Corn Chips,Late July,Service Merchandise
00015099020200,Salty Snacks,Tortilla/Corn Chips,Late July,Service Merchandise
00078907200403,Salty Snacks,Tortilla/Corn Chips,El Sabroso,Snak-King Corp
00078907450341,Salty Snacks,Tortilla/Corn Chips,El Sabroso,Snak-King Corp
00078907999031,Salty Snacks,Tortilla/Corn Chips,El Sabroso,Snak-King Corp
00078907449758,Salty Snacks,Tortilla/Corn Chips,El Sabroso,Snak-King Corp
00078907440489,Salty Snacks,Tortilla/Corn Chips,El Sabroso,Snak-King Corp
00078907450679,Salty Snacks,Tortilla/Corn Chips,El Sabroso,Snak-King Corp
00078907450310,Salty Snacks,Tortilla/Corn Chips,El Sabroso,Snak-King Corp
00038093225505,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00051500244326,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Jif,J.M. Smucker Co
00016000166097,Salty Snacks,Mixed,Gardetto's,General Mills
00025022450138,Salty Snacks,Other Salty Snacks,New Orleans Cheewee Chips,Elmer's Fine Foods
00077034011302,Salty Snacks,Mixed,Second Nature,Kar Nut Products
00077034011705,Salty Snacks,Mixed,Second Nature,Kar Nut Products
00077034011036,Salty Snacks,Mixed,Second Nature,Kar Nut Products
00077034011074,Salty Snacks,Mixed,Second Nature,Kar Nut Products
00077034011029,Salty Snacks,Mixed,Second Nature,Kar Nut Products
00039759156256,Salty Snacks,Other Salty Snacks,Valero,Hot Stop Foods
00039759156225,Salty Snacks,Other Salty Snacks,Valero,Hot Stop Foods
00025606000124,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Cedar Creek Popcorn,Noble Distributors
00044000020323,Salty Snacks,Crackers,Ritz,Mondelēz International
00044000032159,Salty Snacks,Crackers,Ritz,Mondelēz International
00039759156201,Salty Snacks,Other Salty Snacks,Valero,Hot Stop Foods
00072965104208,Salty Snacks,Mixed,Pnuttles,Adams & Brooks
00077034002058,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00038093245954,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093335150,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093615306,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093615209,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093516603,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093516405,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093335754,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093615108,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093516504,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093245558,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093336850,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093335556,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00038093332654,Salty Snacks,Nuts/Seeds,Giants,GIANT Snacks
00041419781630,Salty Snacks,Pretzels,Combos,Mars Incorporated
00040822343893,Salty Snacks,Potato Chips,Sabra,Sabra
00037000184775,Salty Snacks,Potato Chips,Pringles,Procter & Gamble
00038000845024,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000844980,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845000,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138973,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138898,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00037000229964,Salty Snacks,Potato Chips,Pringles,Procter & Gamble
00010300894254,Salty Snacks,Nuts/Seeds,Emerald Of California,Campbell Soup Company
00016000110007,Salty Snacks,Mixed,Gardetto's,General Mills
00013964181425,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Walkers Popcorn,Caldo
00042625007217,Salty Snacks,Pretzels,Snack Shoppe,Crown Candy
00041373058205,Salty Snacks,Pretzels,Market Fresh,Powers
00044000002244,Salty Snacks,Crackers,Vegetable Thins,Mondelēz International
00011353000227,Salty Snacks,Other Salty Snacks,Country Snacks,Krebs
00010449127244,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Rocky Mountain Popcorn,Open Road Snacks
00038000844997,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00044000020255,Salty Snacks,Crackers,Ritz,Mondelēz International
00077449495520,Salty Snacks,Mixed,Mountain Country,Willmar Cookie Company
00076958413636,Salty Snacks,Mixed,Rocky Mountain Provisions,Rocky Mountain Foods
00044000030476,Salty Snacks,Crackers,Better Cheddars,Mondelēz International
00088231416906,Salty Snacks,Crackers,Cello,Schuman Cheese
00078907500084,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Snak King,Snak-King Corp
00079783406200,Salty Snacks,Crackers,Austin,The Kellogg Company
00077072005387,Salty Snacks,Nuts/Seeds,Delishus,Delicious Popcorn
00077449495186,Salty Snacks,Nuts/Seeds,Mountain Country,Willmar Cookie Company
00023896421971,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Pop Secret,Campbell Soup Company
00042625007057,Salty Snacks,Nuts/Seeds,Snack Shoppe,Crown Candy
00041262284036,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Wise,Wise Foods
00030354500000,Salty Snacks,Potato Chips,Royal Farms,Saag's Products
00079783488053,Salty Snacks,Crackers,Austin,The Kellogg Company
00025606000476,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Cedar Creek Popcorn,Noble Distributors
00010449122270,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Rocky Mountain Popcorn,Open Road Snacks
00030000564134,Salty Snacks,Other Salty Snacks,Quaker,PepsiCo
00030000169216,Salty Snacks,Other Salty Snacks,Quaker,PepsiCo
00030000169209,Salty Snacks,Other Salty Snacks,Quaker,PepsiCo
00044000030391,Salty Snacks,Crackers,Wheat Thins,Mondelēz International
00030000169247,Salty Snacks,Other Salty Snacks,Quaker,PepsiCo
00076958413452,Salty Snacks,Mixed,Rocky Mountain Provisions,Rocky Mountain Foods
00044900506408,Salty Snacks,Other Salty Snacks,Lowreys Meat Snacks,Premium Brand Holdings
00077449497128,Salty Snacks,Nuts/Seeds,Mountain Country,Willmar Cookie Company
00076958413384,Salty Snacks,Mixed,Rocky Mountain Treats,Rocky Mountain Foods
00044000051068,Salty Snacks,Crackers,Ritz,Mondelēz International
00076781046018,Salty Snacks,Mixed,Mix N More,Legacy Bakehouse
00081864160482,Salty Snacks,Nuts/Seeds,Hampton Farms,Northampton
00030100506560,Salty Snacks,Crackers,Town House,The Kellogg Company
00070842000063,Salty Snacks,Nuts/Seeds,Beer Nuts Brand Snacks,Beer Nuts
00010449127268,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Rocky Mountain Popcorn,Open Road Snacks
00038000197857,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845536,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000169113,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000194450,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000139345,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000202254,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000202278,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000139024,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000134005,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845017,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000197819,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000165139,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000169670,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000139185,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138430,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845512,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000169335,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845635,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138874,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000197833,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138720,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000848940,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138607,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138638,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845277,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138560,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138454,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845260,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845253,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000183713,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000139260,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000138416,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845246,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00051500244265,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Jif,J.M. Smucker Co
00039759156195,Salty Snacks,Other Salty Snacks,Valero,Hot Stop Foods
00044000035457,Salty Snacks,Crackers,Ritz,Mondelēz International
00090939028367,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Mega Pop,Gold Medal
00084872600162,Salty Snacks,Pretzels,Dakota Style,Dakota Style Chips
00077034083146,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034086195,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034013368,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034086225,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034084440,Salty Snacks,Mixed,Kars,Kar Nut Products
00077034084498,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00077034084481,Salty Snacks,Nuts/Seeds,Kars,Kar Nut Products
00047938070521,Salty Snacks,Nuts/Seeds,Terrafina,Midas foods international
00077449495506,Salty Snacks,Nuts/Seeds,Mountain Country,Willmar Cookie Company
00078907500190,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Snak King,Snak-King Corp
00010449455552,Salty Snacks,Potato Chips,Rocky Mountain Popcorn,Open Road Snacks
00040232520303,Salty Snacks,Potato Chips,Rap Snacks,Entertainment Production House
00841112102080,Salty Snacks,Nuts/Seeds,Speedy Choice,Speedway
00077817333454,Salty Snacks,Mixed,Bachman,UTZ Brands Inc
00049508008231,Salty Snacks,Pretzels,Snack Factory,Campbell Soup Company
00024100594412,Salty Snacks,Crackers,Cheez-It,Keebler Company
00040232520280,Salty Snacks,Potato Chips,Rap Snacks,Entertainment Production House
00077072004052,Salty Snacks,Pretzels,Delishus,Delicious Popcorn
00077072009057,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Hollnbachers,Delicious Popcorn
00010449786613,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Rocky Mountain Popcorn,Open Road Snacks
00070690455930,Salty Snacks,Nuts/Seeds,Fisher Nuts & Seeds,John B Sanfilippo & Son
00084114127396,Salty Snacks,Potato Chips,Private Label,Campbell Soup Company
00049508006008,Salty Snacks,Pretzels,Snack Factory,Campbell Soup Company
00016571954772,Packaged Beverages,Water,Sparkling Ice,Talking Rain Beverage
00010449408077,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Rocky Mountain Popcorn,Open Road Snacks
00042625007132,Salty Snacks,Mixed,Snack Shoppe,Crown Candy
00025606199194,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Cedar Creek Popcorn,Noble Distributors
00072965104222,Salty Snacks,Nuts/Seeds,Pnuttles,Adams & Brooks
00050700311128,Salty Snacks,Crackers,Parade,The Federated Group
00010300841791,Salty Snacks,Nuts/Seeds,Emerald Of California,Campbell Soup Company
00024100114603,Salty Snacks,Crackers,Cheez-It,Keebler Company
00074923405013,Salty Snacks,Other Salty Snacks,Pik Nik,Great American Foods
00087556049803,Salty Snacks,Nuts/Seeds,Hampton Farms,Cajun Creole
00039759156218,Salty Snacks,Other Salty Snacks,Valero,Hot Stop Foods
00049228358241,Salty Snacks,Pretzels,Pretzelhaus,Carolina Nurseries
00023896178547,Salty Snacks,Packaged Ready-To-Eat-Popcorn,Pop Secret,Campbell Soup Company
00038000138850,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00038000845529,Salty Snacks,Potato Chips,Pringles,The Kellogg Company
00754336020835,Lottery/Gaming,Scratch Tickets,Wisconsin State Lottery,null
